algorithm,len,ed,time,clock_time,calls
greedy_approach,153,135.0,0.021928787231445312,0.02234019999997372,1
divide_and_conquer,153,122.0,0.06206345558166504,0.06179170000001477,1
dinamic_programming,153,122.0,0.04264092445373535,0.04323240000002215,1
dinamic_programming_2,153,122.0,0.06360983848571777,0.06369689999996808,1
greedy_approach,153,130.0,0.019992828369140625,0.01987330000002885,1
divide_and_conquer,153,104.0,0.07707595825195312,0.07722430000001168,1
dinamic_programming,153,104.0,0.035951852798461914,0.03608869999999342,1
dinamic_programming_2,153,104.0,0.0694270133972168,0.06874799999997094,1
greedy_approach,178,163.0,0.12956929206848145,0.12949599999996053,1
divide_and_conquer,178,142.0,0.0708928108215332,0.07079139999996187,1
dinamic_programming,178,142.0,0.03705120086669922,0.03767640000000938,1
dinamic_programming_2,178,142.0,0.0698390007019043,0.06949550000001636,1
greedy_approach,173,153.0,0.09600305557250977,0.09589269999997896,1
divide_and_conquer,173,133.0,0.06894683837890625,0.06831349999998793,1
dinamic_programming,173,133.0,0.033968448638916016,0.03403179999997974,1
dinamic_programming_2,173,133.0,0.06448221206665039,0.06522259999997004,1
greedy_approach,160,142.0,0.029963970184326172,0.029741999999998825,1
divide_and_conquer,160,127.0,0.06288766860961914,0.06318749999996953,1
dinamic_programming,160,127.0,0.033722639083862305,0.03449770000003127,1
dinamic_programming_2,160,127.0,0.06310868263244629,0.0633872000000224,1
greedy_approach,153,138.0,0.12586760520935059,0.12538169999999127,1
divide_and_conquer,153,121.0,0.04810929298400879,0.04877379999999221,1
dinamic_programming,153,121.0,0.030277252197265625,0.030401999999980944,1
dinamic_programming_2,153,121.0,0.04786229133605957,0.048229600000013306,1
greedy_approach,153,125.0,0.0579218864440918,0.058037800000022344,1
divide_and_conquer,153,107.0,0.05688834190368652,0.05662899999998672,1
dinamic_programming,153,107.0,0.033948421478271484,0.03370939999996381,1
dinamic_programming_2,153,107.0,0.05203104019165039,0.05207300000000714,1
greedy_approach,153,129.0,0.04960179328918457,0.05012090000002445,1
divide_and_conquer,153,112.0,0.05796647071838379,0.058271799999999985,1
dinamic_programming,153,112.0,0.02900409698486328,0.02985119999999597,1
dinamic_programming_2,153,112.0,0.0648963451385498,0.06500810000000001,1
greedy_approach,153,132.0,0.029467344284057617,0.029258099999992737,1
divide_and_conquer,153,108.0,0.06183266639709473,0.0622124999999869,1
dinamic_programming,153,108.0,0.029967546463012695,0.030070899999998346,1
dinamic_programming_2,153,108.0,0.06166434288024902,0.0610201999999731,1
greedy_approach,153,143.0,0.0007774829864501953,0.001419300000009116,1
divide_and_conquer,153,131.0,0.10249590873718262,0.10248109999997723,1
dinamic_programming,153,131.0,0.03294706344604492,0.032419000000004417,1
dinamic_programming_2,153,131.0,0.06756329536437988,0.06670269999995071,1
greedy_approach,153,139.0,0.05984354019165039,0.0603996000000393,1
divide_and_conquer,153,115.0,0.05684304237365723,0.05654530000003888,1
dinamic_programming,153,115.0,0.02792525291442871,0.02739040000000159,1
dinamic_programming_2,153,115.0,0.05187511444091797,0.051951900000005935,1
greedy_approach,153,124.0,0.02293872833251953,0.023210799999958454,1
divide_and_conquer,153,106.0,0.05857062339782715,0.05892690000001721,1
dinamic_programming,153,106.0,0.0306246280670166,0.0310720999999603,1
