algorithm,len,ed,time,clock_time,calls
greedy_approach,153,135.0,0.026183128356933594,0.025513299999829542,1
divide_and_conquer,153,122.0,0.059828758239746094,0.06026829999996153,1
dinamic_programming,153,122.0,0.03168296813964844,0.031980100000055245,1
dinamic_programming_2,153,122.0,0.06390643119812012,0.06347610000011628,1
greedy_approach,153,130.0,0.0199582576751709,0.02002730000003794,1
divide_and_conquer,153,104.0,0.07578516006469727,0.07524620000003779,1
dinamic_programming,153,104.0,0.03748583793640137,0.03688859999988381,1
dinamic_programming_2,153,104.0,0.06482434272766113,0.06475379999983488,1
greedy_approach,178,163.0,0.15827035903930664,0.15775329999996757,1
divide_and_conquer,178,142.0,0.07602453231811523,0.07620640000004641,1
dinamic_programming,178,142.0,0.03977513313293457,0.04049340000005941,1
dinamic_programming_2,178,142.0,0.08289623260498047,0.08326409999995121,1
greedy_approach,173,153.0,0.11444401741027832,0.11368000000015854,1
divide_and_conquer,173,133.0,0.07597160339355469,0.075573200000008,1
dinamic_programming,173,133.0,0.037548065185546875,0.03805940000006558,1
dinamic_programming_2,173,133.0,0.0788731575012207,0.07815300000015668,1
greedy_approach,160,142.0,0.03191542625427246,0.03156140000010055,1
divide_and_conquer,160,127.0,0.08604121208190918,0.08685209999998733,1
dinamic_programming,160,127.0,0.03542947769165039,0.035031600000138496,1
dinamic_programming_2,160,127.0,0.06545138359069824,0.06482529999993858,1
greedy_approach,153,138.0,0.14412474632263184,0.14427070000010644,1
divide_and_conquer,153,121.0,0.0547332763671875,0.05469100000004801,1
dinamic_programming,153,121.0,0.04546856880187988,0.04489090000015494,1
dinamic_programming_2,153,121.0,0.05283951759338379,0.05349160000014308,1
greedy_approach,153,125.0,0.06410384178161621,0.06410110000001623,1
divide_and_conquer,153,107.0,0.057140350341796875,0.05716529999995146,1
dinamic_programming,153,107.0,0.029965639114379883,0.030735699999922872,1
dinamic_programming_2,153,107.0,0.055625200271606445,0.055732499999976426,1
greedy_approach,153,129.0,0.04953718185424805,0.049209900000050766,1
divide_and_conquer,153,112.0,0.06482577323913574,0.06392959999993764,1
dinamic_programming,153,112.0,0.03590536117553711,0.03579270000000179,1
dinamic_programming_2,153,112.0,0.06384944915771484,0.06385789999990266,1
greedy_approach,153,132.0,0.031862497329711914,0.031658699999979945,1
divide_and_conquer,153,108.0,0.07596659660339355,0.0760422999999264,1
dinamic_programming,153,108.0,0.03391075134277344,0.034132800000179486,1
dinamic_programming_2,153,108.0,0.06088972091674805,0.06100790000004963,1
greedy_approach,153,143.0,0.0009894371032714844,0.0013906000001497887,1
divide_and_conquer,153,131.0,0.06682085990905762,0.06594990000007783,1
dinamic_programming,153,131.0,0.0359044075012207,0.03590510000003633,1
dinamic_programming_2,153,131.0,0.05933856964111328,0.05912590000002638,1
greedy_approach,153,139.0,0.05365157127380371,0.05444790000001376,1
divide_and_conquer,153,115.0,0.05531930923461914,0.05548349999980928,1
dinamic_programming,153,115.0,0.028851985931396484,0.028778300000112722,1
dinamic_programming_2,153,115.0,0.058080196380615234,0.058100599999988845,1
greedy_approach,153,124.0,0.02634572982788086,0.026357499999903666,1
divide_and_conquer,153,106.0,0.06447744369506836,0.06485120000002098,1
dinamic_programming,153,106.0,0.03212165832519531,0.032444100000020626,1
dinamic_programming_2,153,106.0,0.060250282287597656,0.06030030000010811,1
greedy_approach,177,161.0,0.14592909812927246,0.1459425000000465,1
divide_and_conquer,177,137.0,0.10326075553894043,0.10374589999992168,1
dinamic_programming,177,137.0,0.03790140151977539,0.0385138999999981,1
dinamic_programming_2,177,137.0,0.09444689750671387,0.09464170000001104,1
greedy_approach,153,137.0,0.14784741401672363,0.14738290000013876,1
divide_and_conquer,153,115.0,0.0925760269165039,0.09212419999994381,1
dinamic_programming,153,115.0,0.027849912643432617,0.027168999999958032,1
dinamic_programming_2,153,115.0,0.07833743095397949,0.07774410000001808,1
greedy_approach,153,138.0,0.10603952407836914,0.10620410000001357,1
divide_and_conquer,153,125.0,0.05589461326599121,0.05587250000007771,1
dinamic_programming,153,125.0,0.030234098434448242,0.030057299999953102,1
dinamic_programming_2,153,125.0,0.07890844345092773,0.07875859999990098,1
greedy_approach,153,129.0,0.03898000717163086,0.03944909999995616,1
divide_and_conquer,153,107.0,0.06619882583618164,0.0668290999999499,1
dinamic_programming,153,107.0,0.03114151954650879,0.031056700000135606,1
dinamic_programming_2,153,107.0,0.06507468223571777,0.06452310000008765,1
greedy_approach,153,120.0,0.048813581466674805,0.048002200000155426,1
divide_and_conquer,153,110.0,0.0630347728729248,0.0629725999999664,1
dinamic_programming,153,110.0,0.031208515167236328,0.03168249999998807,1
dinamic_programming_2,153,110.0,0.09108424186706543,0.0914553000000069,1
greedy_approach,153,141.0,0.0209505558013916,0.02139889999989464,1
divide_and_conquer,153,127.0,0.06689810752868652,0.06726460000004408,1
dinamic_programming,153,127.0,0.032607316970825195,0.032724800000096366,1
dinamic_programming_2,153,127.0,0.060167789459228516,0.06093770000006771,1
greedy_approach,153,130.0,0.04683542251586914,0.0463700999998764,1
divide_and_conquer,153,115.0,0.06013798713684082,0.06005959999993138,1
dinamic_programming,153,115.0,0.03014373779296875,0.030819199999996272,1
dinamic_programming_2,153,115.0,0.05830073356628418,0.0586859000000004,1
greedy_approach,155,139.0,0.011083602905273438,0.011515099999996892,1
divide_and_conquer,155,123.0,0.06650495529174805,0.066472499999918,1
dinamic_programming,155,123.0,0.033176422119140625,0.03311600000006365,1
dinamic_programming_2,155,123.0,0.06408405303955078,0.06460539999989123,1
greedy_approach,181,164.0,0.1519911289215088,0.15159319999997933,1
divide_and_conquer,181,141.0,0.07934880256652832,0.07952750000004016,1
dinamic_programming,181,141.0,0.03789806365966797,0.03814850000003389,1
dinamic_programming_2,181,141.0,0.0775144100189209,0.07749789999979839,1
greedy_approach,162,142.0,0.0411984920501709,0.040890199999921606,1
divide_and_conquer,162,124.0,0.0719294548034668,0.07222079999996822,1
dinamic_programming,162,124.0,0.0359034538269043,0.03618839999990087,1
dinamic_programming_2,162,124.0,0.06568527221679688,0.0655029999998078,1
greedy_approach,175,155.0,0.11249637603759766,0.11277870000003531,1
divide_and_conquer,175,133.0,0.092498779296875,0.09289140000009866,1
dinamic_programming,175,133.0,0.03699183464050293,0.0371453999998721,1
dinamic_programming_2,175,133.0,0.07497143745422363,0.07537789999992128,1
greedy_approach,174,153.0,0.11846685409545898,0.1181610000001001,1
divide_and_conquer,174,134.0,0.08660221099853516,0.08635249999997541,1
dinamic_programming,174,134.0,0.040328264236450195,0.04098130000011224,1
dinamic_programming_2,174,134.0,0.07851982116699219,0.07815379999988181,1
greedy_approach,153,120.0,0.025035381317138672,0.025408599999991566,1
divide_and_conquer,153,102.0,0.06123757362365723,0.06132019999995464,1
dinamic_programming,153,102.0,0.03197598457336426,0.03165979999994306,1
dinamic_programming_2,153,102.0,0.05992746353149414,0.05970670000010614,1
greedy_approach,153,141.0,0.20697522163391113,0.20683250000001863,1
divide_and_conquer,153,121.0,0.07296299934387207,0.07256099999995058,1
dinamic_programming,153,121.0,0.022304058074951172,0.022240300000021307,1
dinamic_programming_2,153,121.0,0.04132652282714844,0.04102609999995366,1
greedy_approach,153,132.0,0.04951596260070801,0.049539999999979045,1
divide_and_conquer,153,116.0,0.0912313461303711,0.09074039999995875,1
dinamic_programming,153,116.0,0.03516507148742676,0.03516869999998562,1
dinamic_programming_2,153,116.0,0.06532096862792969,0.06540330000007089,1
greedy_approach,193,166.0,0.2726471424102783,0.2733373000000938,1
divide_and_conquer,193,138.0,0.09597897529602051,0.09518040000011752,1
dinamic_programming,193,138.0,0.044670820236206055,0.044430099999999584,1
dinamic_programming_2,193,138.0,0.07801222801208496,0.07811209999999846,1
greedy_approach,153,132.0,0.0302584171295166,0.03066309999985606,1
divide_and_conquer,153,106.0,0.06235527992248535,0.06249939999997878,1
dinamic_programming,153,106.0,0.03316140174865723,0.0337334999999257,1
dinamic_programming_2,153,106.0,0.06821680068969727,0.06803309999986595,1
greedy_approach,153,123.0,0.06898355484008789,0.06955280000011044,1
divide_and_conquer,153,95.0,0.06435108184814453,0.06432370000015908,1
dinamic_programming,153,95.0,0.030948162078857422,0.03151390000016363,1
dinamic_programming_2,153,95.0,0.05835986137390137,0.058377199999995355,1
greedy_approach,164,136.0,0.05133390426635742,0.05154879999986406,1
divide_and_conquer,164,114.0,0.06882214546203613,0.06918740000014623,1
dinamic_programming,164,114.0,0.03617286682128906,0.035846600000013495,1
dinamic_programming_2,164,114.0,0.07103490829467773,0.07193779999988692,1
greedy_approach,242,219.0,0.6844072341918945,0.6852476000001388,1
divide_and_conquer,242,180.0,0.11376738548278809,0.11377620000007482,1
dinamic_programming,242,180.0,0.07708024978637695,0.07681290000004992,1
dinamic_programming_2,242,180.0,0.08976149559020996,0.08972659999994903,1
greedy_approach,153,131.0,0.02810215950012207,0.027678600000172082,1
divide_and_conquer,153,108.0,0.0622410774230957,0.06156050000004143,1
dinamic_programming,153,108.0,0.029217958450317383,0.029305800000201998,1
dinamic_programming_2,153,108.0,0.053136587142944336,0.05295420000015838,1
greedy_approach,161,144.0,0.03320431709289551,0.03346870000018498,1
divide_and_conquer,161,127.0,0.061455726623535156,0.0621117000000595,1
dinamic_programming,161,127.0,0.038869619369506836,0.038876700000173514,1
dinamic_programming_2,161,127.0,0.060416221618652344,0.060822599999937665,1
greedy_approach,189,165.0,0.20481324195861816,0.20549770000002354,1
divide_and_conquer,189,144.0,0.07081198692321777,0.07149850000018887,1
dinamic_programming,189,144.0,0.03715205192565918,0.03766400000017711,1
dinamic_programming_2,189,144.0,0.06783628463745117,0.0684384000001046,1
greedy_approach,153,138.0,0.1282501220703125,0.12768370000003415,1
divide_and_conquer,153,114.0,0.04587721824645996,0.04626610000013898,1
dinamic_programming,153,114.0,0.022938013076782227,0.02360820000012609,1
dinamic_programming_2,153,114.0,0.04387974739074707,0.04434019999985139,1
greedy_approach,163,145.0,0.0422053337097168,0.042233299999907103,1
divide_and_conquer,163,113.0,0.06879019737243652,0.06805260000010094,1
dinamic_programming,163,113.0,0.03290510177612305,0.033041099999991275,1
dinamic_programming_2,163,113.0,0.060309410095214844,0.060801800000035655,1
greedy_approach,208,189.0,0.3331642150878906,0.33305619999987357,1
divide_and_conquer,208,156.0,0.08178043365478516,0.08171100000004117,1
dinamic_programming,208,156.0,0.04111981391906738,0.040718700000070385,1
dinamic_programming_2,208,156.0,0.07887530326843262,0.07786290000012741,1
greedy_approach,153,72.0,0.011092901229858398,0.01073780000001534,1
divide_and_conquer,153,53.0,0.060353994369506836,0.06032879999997931,1
dinamic_programming,153,53.0,0.030329465866088867,0.03032660000008036,1
dinamic_programming_2,153,53.0,0.055382728576660156,0.05573649999996633,1
greedy_approach,153,138.0,0.00920248031616211,0.008884099999932005,1
divide_and_conquer,153,123.0,0.059621334075927734,0.05941110000003391,1
dinamic_programming,153,123.0,0.03007650375366211,0.02997330000016518,1
dinamic_programming_2,153,123.0,0.05897974967956543,0.05925630000001547,1
greedy_approach,156,144.0,0.01435399055480957,0.014356799999859504,1
divide_and_conquer,156,126.0,0.06859111785888672,0.0689401000001908,1
dinamic_programming,156,126.0,0.03108835220336914,0.030847100000073624,1
dinamic_programming_2,156,126.0,0.05845832824707031,0.05828580000002148,1
greedy_approach,162,140.0,0.03794455528259277,0.037634099999877435,1
divide_and_conquer,162,117.0,0.0704946517944336,0.07032309999999597,1
dinamic_programming,162,117.0,0.03329062461853027,0.033741700000064156,1
dinamic_programming_2,162,117.0,0.06660246849060059,0.06662790000018504,1
greedy_approach,153,138.0,0.04429125785827637,0.044733499999892956,1
divide_and_conquer,153,117.0,0.057584524154663086,0.05797929999994267,1
dinamic_programming,153,117.0,0.03298377990722656,0.033100999999987835,1
dinamic_programming_2,153,117.0,0.05530524253845215,0.055251300000008996,1
greedy_approach,177,133.0,0.11859488487243652,0.11828190000005634,1
divide_and_conquer,177,98.0,0.07543015480041504,0.07550319999995736,1
dinamic_programming,177,98.0,0.036180973052978516,0.036159199999929115,1
dinamic_programming_2,177,98.0,0.07100486755371094,0.07057149999991452,1
greedy_approach,157,145.0,0.017522096633911133,0.017621700000063356,1
divide_and_conquer,157,127.0,0.06524968147277832,0.06487089999995987,1
dinamic_programming,157,127.0,0.03371405601501465,0.033478300000069794,1
dinamic_programming_2,157,127.0,0.06726861000061035,0.06722960000001876,1
greedy_approach,255,238.0,0.7816824913024902,0.7814954000000398,1
