algorithm,len,ed,time,clock_time,calls
pure_recursion,3,0,0.0,0.00023940000005495676,1
divide_and_conquer,3,0,0.0,0.00011579999994637546,1
dinamic_programming,3,0,0.0,2.7499999987412593e-05,1
dinamic_programming_2,3,0,0.000997781753540039,0.00010189999994736354,1
greedy_approach,3,0,0.0,5.650000002788147e-05,1
branch_and_bound_len,3,0,0.0,1.3500000022759195e-05,4
branch_and_bound_cnt,3,0,0.0,2.0099999971989746e-05,4
pure_recursion,3,0,0.0,9.230000000570726e-05,1
divide_and_conquer,3,0,0.0009965896606445312,0.0001393000000007305,1
dinamic_programming,3,0,0.0,3.620000001092194e-05,1
dinamic_programming_2,3,0,0.0,0.00016279999999824213,1
greedy_approach,3,0,0.0,8.639999998649728e-05,1
branch_and_bound_len,3,0,0.0,1.8800000020746666e-05,4
branch_and_bound_cnt,3,0,0.0,2.9699999970489444e-05,4
pure_recursion,3,0,0.0,0.0001734000000510605,1
divide_and_conquer,3,0,0.0,0.00012810000004037647,1
dinamic_programming,3,0,0.0,2.5800000003073364e-05,1
dinamic_programming_2,3,0,0.0,9.33000000031825e-05,1
greedy_approach,3,0,0.0,5.620000001727021e-05,1
branch_and_bound_len,3,0,0.0,1.3099999989663047e-05,4
branch_and_bound_cnt,3,0,0.0,1.9300000019484287e-05,4
pure_recursion,3,0,0.0,9.180000000696964e-05,1
divide_and_conquer,3,0,0.0,0.00013500000000021828,1
dinamic_programming,3,0,0.0,3.52000000134467e-05,1
dinamic_programming_2,3,0,0.0,0.0001628999999638836,1
greedy_approach,3,0,0.0,8.859999996957413e-05,1
branch_and_bound_len,3,0,0.0,1.939999998512576e-05,4
branch_and_bound_cnt,3,0,0.0,3.139999995482867e-05,4
pure_recursion,3,0,0.0,0.00017120000001114022,1
divide_and_conquer,3,0,0.0,0.00011769999997568448,1
dinamic_programming,3,0,0.0,2.610000001368462e-05,1
dinamic_programming_2,3,0,0.0,9.610000000748187e-05,1
greedy_approach,3,0,0.0,5.600000002914385e-05,1
branch_and_bound_len,3,0,0.0,1.3099999989663047e-05,4
branch_and_bound_cnt,3,0,0.0,1.950000000761065e-05,4
pure_recursion,3,0,0.0,9.260000001631852e-05,1
divide_and_conquer,4,0,0.0,0.000192500000025575,1
dinamic_programming,4,0,0.0,4.450000000133514e-05,1
dinamic_programming_2,4,0,0.0,0.00024830000000974906,1
greedy_approach,4,0,0.0,0.00010230000003730311,1
branch_and_bound_len,4,0,0.0,2.43000000068605e-05,5
branch_and_bound_cnt,4,0,0.0,3.830000002835732e-05,5
pure_recursion,4,0,0.0009980201721191406,0.0008485999999834348,1
divide_and_conquer,4,0,0.0009975433349609375,0.00017610000003287496,1
dinamic_programming,4,0,0.0,2.7199999976801337e-05,1
dinamic_programming_2,4,0,0.0,0.00012240000000929285,1
greedy_approach,4,0,0.0,0.00010520000000724394,1
branch_and_bound_len,4,0,0.0,2.339999997502673e-05,5
branch_and_bound_cnt,4,0,0.0,3.870000000461005e-05,5
pure_recursion,4,0,0.0009982585906982422,0.0008741999999983818,1
divide_and_conquer,4,0,0.0,0.00016450000003942478,1
dinamic_programming,4,0,0.0,2.7600000009897485e-05,1
dinamic_programming_2,4,0,0.0,0.00011840000001939188,1
greedy_approach,4,0,0.0009984970092773438,6.730000001198277e-05,1
branch_and_bound_len,4,0,0.0,1.4800000030845695e-05,5
branch_and_bound_cnt,4,0,0.0,2.2800000010647636e-05,5
pure_recursion,4,0,0.0009970664978027344,0.0006941000000324493,1
divide_and_conquer,4,0,0.0,0.00020009999997228078,1
dinamic_programming,4,0,0.0,3.850000001648368e-05,1
dinamic_programming_2,4,0,0.0,0.00021490000000312648,1
greedy_approach,4,0,0.0,0.00010099999997237319,1
branch_and_bound_len,4,0,0.0,2.3100000021258893e-05,5
branch_and_bound_cnt,4,0,0.0,3.850000001648368e-05,5
pure_recursion,4,0,0.000997781753540039,0.0008455999999910091,1
divide_and_conquer,4,0,0.0,0.00016310000000885339,1
dinamic_programming,4,0,0.0,2.740000002177112e-05,1
dinamic_programming_2,4,0,0.0009987354278564453,0.00015890000003082605,1
greedy_approach,4,0,0.0,0.00011910000000625587,1
branch_and_bound_len,4,0,0.0,2.250000000003638e-05,5
branch_and_bound_cnt,4,0,0.0,3.540000000157306e-05,5
pure_recursion,4,0,0.0009965896606445312,0.0008229000000028464,1
divide_and_conquer,4,0,0.0009975433349609375,0.00017109999998865533,1
dinamic_programming,4,0,0.0,2.9199999971751822e-05,1
dinamic_programming_2,4,0,0.0,0.00012249999997493433,1
greedy_approach,4,0,0.0,6.360000003269306e-05,1
branch_and_bound_len,4,0,0.0,1.5700000005836046e-05,5
branch_and_bound_cnt,4,0,0.0,2.4100000018734136e-05,5
pure_recursion,4,0,0.0,0.00043060000001560184,1
divide_and_conquer,4,0,0.0,0.00019879999996419428,1
dinamic_programming,4,0,0.0,3.90000000152213e-05,1
dinamic_programming_2,4,0,0.0,0.000212200000021312,1
greedy_approach,4,0,0.0,0.0001029000000016822,1
branch_and_bound_len,4,0,0.0,2.289999997628911e-05,5
branch_and_bound_cnt,4,0,0.0,3.759999998464991e-05,5
pure_recursion,4,0,0.0009982585906982422,0.0008351999999831605,1
divide_and_conquer,4,0,0.0,0.00016200000004573667,1
dinamic_programming,4,0,0.0,2.7100000011159864e-05,1
dinamic_programming_2,4,0,0.0009987354278564453,0.00013840000002574016,1
greedy_approach,4,0,0.0,6.300000001147055e-05,1
branch_and_bound_len,4,0,0.0,1.500000001897206e-05,5
branch_and_bound_cnt,4,0,0.0,2.4099999961890717e-05,5
pure_recursion,4,0,0.0,0.0004399000000034903,1
divide_and_conquer,4,0,0.0,0.0001495999999860942,1
dinamic_programming,4,0,0.0,2.8000000042993634e-05,1
dinamic_programming_2,4,0,0.0,0.00020990000001575027,1
greedy_approach,4,0,0.0,0.0001029000000016822,1
branch_and_bound_len,4,0,0.0,2.289999997628911e-05,5
branch_and_bound_cnt,4,0,0.0,3.7299999974038656e-05,5
pure_recursion,4,0,0.0009970664978027344,0.0009814000000005763,1
divide_and_conquer,4,0,0.0,0.00014939999999796783,1
dinamic_programming,4,0,0.0,2.86999999730142e-05,1
dinamic_programming_2,4,0,0.0,0.0001227000000199041,1
greedy_approach,4,0,0.0,6.34000000445667e-05,1
branch_and_bound_len,4,0,0.0,2.7900000020508742e-05,5
branch_and_bound_cnt,4,0,0.0,3.800000001774606e-05,5
pure_recursion,4,0,0.0009980201721191406,0.0008373999999662374,1
divide_and_conquer,5,0,0.0,0.0002934999999979482,1
dinamic_programming,5,0,0.0,4.100000001017179e-05,1
dinamic_programming_2,5,0,0.0,0.0002817999999820131,1
greedy_approach,5,0,0.0,0.00011709999995446196,1
branch_and_bound_len,5,0,0.0,2.7500000044256012e-05,6
branch_and_bound_cnt,5,0,0.0,4.6599999961927097e-05,6
pure_recursion,5,0,0.0049860477447509766,0.004371499999990647,1
divide_and_conquer,5,0,0.0009980201721191406,0.00021209999999882712,1
dinamic_programming,5,0,0.0,2.8799999995499093e-05,1
dinamic_programming_2,5,0,0.0,0.0001449999999749707,1
greedy_approach,5,0,0.0,6.999999999379725e-05,1
branch_and_bound_len,5,0,0.0,1.7100000036407437e-05,6
branch_and_bound_cnt,5,0,0.0,3.620000001092194e-05,6
pure_recursion,5,0,0.00299072265625,0.003411900000003243,1
divide_and_conquer,5,0,0.0,0.00029369999998607454,1
dinamic_programming,5,0,0.0,4.2700000051354436e-05,1
dinamic_programming_2,5,0,0.0,0.00028550000001814624,1
greedy_approach,5,0,0.0,0.00011879999999564461,1
branch_and_bound_len,5,0,0.0,2.779999999802385e-05,6
branch_and_bound_cnt,5,0,0.0,4.639999997380073e-05,6
pure_recursion,5,0,0.003989696502685547,0.004405099999985396,1
divide_and_conquer,5,0,0.0,0.00020729999999957727,1
dinamic_programming,5,0,0.0,2.829999999676147e-05,1
dinamic_programming_2,5,0,0.0,0.00027449999998907515,1
greedy_approach,5,0,0.0,0.0001190000000406144,1
branch_and_bound_len,5,0,0.0,2.7600000009897485e-05,6
branch_and_bound_cnt,5,0,0.0,4.5599999964451854e-05,6
pure_recursion,5,0,0.004986763000488281,0.004761500000029173,1
divide_and_conquer,5,0,0.0,0.00027890000001207227,1
dinamic_programming,5,0,0.0,4.239999998389976e-05,1
dinamic_programming_2,5,0,0.0,0.0002570000000332584,1
greedy_approach,5,0,0.0,0.00011919999997189734,1
branch_and_bound_len,5,0,0.0,2.7999999986150215e-05,6
branch_and_bound_cnt,5,0,0.0,4.410000002508241e-05,6
pure_recursion,5,0,0.003989696502685547,0.004604700000015782,1
divide_and_conquer,5,0,0.0,0.00022480000001223743,1
dinamic_programming,5,0,0.0,2.7999999986150215e-05,1
dinamic_programming_2,5,0,0.0,0.0001490000000217151,1
greedy_approach,5,0,0.0,6.91000000188069e-05,1
branch_and_bound_len,5,0,0.0,1.720000000204891e-05,6
branch_and_bound_cnt,5,0,0.0,2.729999999928623e-05,6
pure_recursion,5,0,0.003989219665527344,0.0033596999999758737,1
divide_and_conquer,5,0,0.0009980201721191406,0.0002946999999835498,1
dinamic_programming,5,0,0.0,4.269999999451102e-05,1
dinamic_programming_2,5,0,0.0009965896606445312,0.00028290000000197324,1
greedy_approach,5,0,0.0,0.00011849999998503336,1
branch_and_bound_len,5,0,0.0,2.7600000009897485e-05,6
branch_and_bound_cnt,5,0,0.0,4.369999999198626e-05,6
pure_recursion,5,0,0.003988981246948242,0.004380300000036641,1
divide_and_conquer,5,0,0.0,0.0001995000000079017,1
dinamic_programming,5,0,0.0,2.819999997427658e-05,1
dinamic_programming_2,5,0,0.0,0.00014290000001437875,1
greedy_approach,5,0,0.0,6.990000002815577e-05,1
branch_and_bound_len,5,0,0.0,1.720000000204891e-05,6
branch_and_bound_cnt,5,0,0.0,2.6699999978063715e-05,6
pure_recursion,5,0,0.003988981246948242,0.0033378999999627013,1
divide_and_conquer,5,0,0.0009984970092773438,0.0003074999999626016,1
dinamic_programming,5,0,0.0,5.1399999961176945e-05,1
dinamic_programming_2,5,0,0.0009968280792236328,0.0002800999999976739,1
greedy_approach,5,0,0.0,0.00011960000000499349,1
branch_and_bound_len,5,0,0.0,2.6800000000548607e-05,6
branch_and_bound_cnt,5,0,0.0,4.4399999978850246e-05,6
pure_recursion,5,0,0.003987550735473633,0.0034100999999964188,1
divide_and_conquer,5,0,0.000997781753540039,0.00027689999996027836,1
dinamic_programming,5,0,0.0,4.059999997707564e-05,1
dinamic_programming_2,5,0,0.0,0.0002658999999880507,1
greedy_approach,5,0,0.0,0.0001181999999744221,1
branch_and_bound_len,5,0,0.0,2.7499999987412593e-05,6
branch_and_bound_cnt,5,0,0.0,4.380000001447115e-05,6
pure_recursion,5,0,0.0039882659912109375,0.004371800000001258,1
divide_and_conquer,6,0,0.0,0.00037299999996776023,1
dinamic_programming,6,0,0.0,4.0800000022045424e-05,1
dinamic_programming_2,6,0,0.0,0.00034429999999474603,1
greedy_approach,6,0,0.0,0.00016890000000557848,1
branch_and_bound_len,6,0,0.0,3.209999999853608e-05,7
branch_and_bound_cnt,6,0,0.0,5.290000001423323e-05,7
pure_recursion,6,0,0.02293848991394043,0.022648000000003776,1
divide_and_conquer,6,0,0.0,0.0004850999999916894,1
dinamic_programming,6,0,0.0009982585906982422,4.799999999249849e-05,1
dinamic_programming_2,6,0,0.0,0.0003367999999568383,1
greedy_approach,6,0,0.0,0.00013470000004645044,1
branch_and_bound_len,6,0,0.0,3.190000001040971e-05,7
branch_and_bound_cnt,6,0,0.0,5.0600000008671486e-05,7
pure_recursion,6,0,0.019945859909057617,0.020440300000018397,1
divide_and_conquer,6,0,0.0,0.00021970000000237633,1
dinamic_programming,6,0,0.0,2.9699999970489444e-05,1
dinamic_programming_2,6,0,0.0,0.00017719999999599167,1
greedy_approach,6,0,0.0,7.74000000092201e-05,1
branch_and_bound_len,6,0,0.0,1.9199999996999395e-05,7
