algorithm,len,ed,time,clock_time,calls
divide_and_conquer,5,0,0.0,0.0001542000000540611,1
dinamic_programming,5,0,0.0,3.700000002027082e-05,1
dinamic_programming_2,5,0,0.0,0.00018770000002632514,1
greedy_approach,5,0,0.0,7.579999999052234e-05,1
divide_and_conquer,5,0,0.0,0.00015369999999848005,1
dinamic_programming,5,0,0.0,2.829999999676147e-05,1
dinamic_programming_2,5,0,0.0,0.00015039999999544307,1
greedy_approach,5,0,0.0,7.21999999768741e-05,1
divide_and_conquer,5,0,0.0009853839874267578,0.00015739999997776977,1
dinamic_programming,5,0,0.0,2.8799999995499093e-05,1
dinamic_programming_2,5,0,0.000997304916381836,0.00015500000000656655,1
greedy_approach,5,0,0.0,7.120000003624227e-05,1
divide_and_conquer,5,0,0.0,0.00015330000002222732,1
dinamic_programming,5,0,0.0,2.7100000011159864e-05,1
dinamic_programming_2,5,0,0.0,0.0001343000000133543,1
greedy_approach,5,0,0.0009834766387939453,0.00011979999999311985,1
divide_and_conquer,5,0,0.0,0.00016660000000001673,1
dinamic_programming,5,0,0.0,2.649999998993735e-05,1
dinamic_programming_2,5,0,0.0,0.00013699999999516876,1
greedy_approach,5,0,0.0,0.00013780000000451764,1
divide_and_conquer,5,0,0.0,0.0001810000000546097,1
dinamic_programming,5,0,0.0,2.6600000012422242e-05,1
dinamic_programming_2,5,0,0.0,0.00014989999999670545,1
greedy_approach,5,0,0.0,7.360000000744549e-05,1
divide_and_conquer,5,0,0.0,0.00014989999999670545,1
dinamic_programming,5,0,0.0,2.6600000012422242e-05,1
dinamic_programming_2,5,0,0.0,0.0002428999999892767,1
greedy_approach,5,0,0.0,8.400000001529406e-05,1
divide_and_conquer,5,0,0.0,0.00017009999999118008,1
dinamic_programming,5,0,0.0009884834289550781,4.289999998263738e-05,1
dinamic_programming_2,5,0,0.0,0.00014690000000427972,1
greedy_approach,5,0,0.000997304916381836,7.769999996298793e-05,1
divide_and_conquer,5,0,0.0,0.00016550000003690002,1
dinamic_programming,5,0,0.0,3.940000004831745e-05,1
dinamic_programming_2,5,0,0.0,0.00014349999997875784,1
greedy_approach,5,0,0.0,7.940000000417058e-05,1
divide_and_conquer,5,0,0.0,0.00014140000001816588,1
dinamic_programming,5,0,0.0,3.929999996898914e-05,1
dinamic_programming_2,5,0,0.0,0.0001366999999845575,1
greedy_approach,5,0,0.0,8.420000000342043e-05,1
divide_and_conquer,10,0,0.0,0.00041260000000420405,1
dinamic_programming,10,0,0.0,4.380000001447115e-05,1
dinamic_programming_2,10,0,0.0,0.0005489000000125088,1
greedy_approach,10,0,0.0,0.00010720000000219443,1
divide_and_conquer,10,0,0.0,0.0004423999999971784,1
dinamic_programming,10,0,0.0,2.9699999970489444e-05,1
dinamic_programming_2,10,0,0.0,0.0003040999999939231,1
greedy_approach,10,0,0.0009846687316894531,0.00010320000001229346,1
divide_and_conquer,10,0,0.000997304916381836,0.00037320000001273,1
dinamic_programming,10,0,0.0,2.9400000016721606e-05,1
dinamic_programming_2,10,0,0.0009970664978027344,0.0002986000000078093,1
greedy_approach,10,0,0.0,0.00010059999999612046,1
divide_and_conquer,10,0,0.0,0.000462599999991653,1
dinamic_programming,10,0,0.0,4.6599999961927097e-05,1
dinamic_programming_2,10,0,0.0009505748748779297,0.0003215000000409418,1
greedy_approach,10,0,0.0,0.00010240000000294458,1
divide_and_conquer,10,0,0.0,0.00040380000001505323,1
dinamic_programming,10,0,0.0,2.9900000015459227e-05,1
dinamic_programming_2,10,0,0.0,0.00030649999996512634,1
greedy_approach,10,0,0.0,0.00010090000000673172,1
divide_and_conquer,10,0,0.0009975433349609375,0.00044579999996585684,1
dinamic_programming,10,0,0.0,3.340000000662258e-05,1
dinamic_programming_2,10,0,0.0009970664978027344,0.0003309999999601132,1
greedy_approach,10,0,0.0,0.00011569999998073399,1
divide_and_conquer,10,0,0.0,0.00045009999996636907,1
dinamic_programming,10,0,0.0,3.2900000007884955e-05,1
dinamic_programming_2,10,0,0.0,0.0003043000000388929,1
greedy_approach,10,0,0.0,0.00010559999998349667,1
divide_and_conquer,10,0,0.0009970664978027344,0.0004149000000097658,1
dinamic_programming,10,0,0.0,3.300000003036985e-05,1
dinamic_programming_2,10,0,0.0,0.0003393999999730113,1
