algorithm,len,ed,time,clock_time,calls
divide_and_conquer,5,0,0.0009982585906982422,0.00021440000000438886,1
dinamic_programming,5,0,0.0,3.0700000024808105e-05,1
dinamic_programming_2,5,0,0.0,0.00017470000000230357,1
greedy_approach,5,0,0.0,8.80999999708365e-05,1
divide_and_conquer,5,0,0.0,0.00015880000000834116,1
dinamic_programming,5,0,0.0,2.769999991869554e-05,1
dinamic_programming_2,5,0,0.0,0.00023659999999381398,1
greedy_approach,5,0,0.0,0.00013960000001134176,1
divide_and_conquer,5,0,0.0,0.00015900000005331094,1
dinamic_programming,5,0,0.0,2.899999992678204e-05,1
dinamic_programming_2,5,0,0.0,0.00014709999993556266,1
greedy_approach,5,0,0.0,7.259999995312683e-05,1
divide_and_conquer,5,0,0.0,0.0001715000000785949,1
dinamic_programming,5,0,0.0,2.8900000074827403e-05,1
dinamic_programming_2,5,0,0.0,0.00014740000005986076,1
greedy_approach,5,0,0.0,7.159999995565158e-05,1
divide_and_conquer,5,0,0.0,0.0001654999999800566,1
dinamic_programming,5,0,0.0,3.9500000070802344e-05,1
dinamic_programming_2,5,0,0.0,0.00014420000002246525,1
greedy_approach,5,0,0.0,7.330000005367765e-05,1
divide_and_conquer,5,0,0.0,0.00016479999999319261,1
dinamic_programming,5,0,0.0,2.6300000058654405e-05,1
dinamic_programming_2,5,0,0.0,0.00014570000007552153,1
greedy_approach,5,0,0.0,6.689999997888663e-05,1
divide_and_conquer,5,0,0.0,0.00015949999999520514,1
dinamic_programming,5,0,0.0,2.649999998993735e-05,1
dinamic_programming_2,5,0,0.0,0.00014659999999366846,1
greedy_approach,5,0,0.0,7.980000009411015e-05,1
divide_and_conquer,5,0,0.0010273456573486328,0.00020700000004580943,1
dinamic_programming,5,0,0.0,2.5400000026820635e-05,1
dinamic_programming_2,5,0,0.0009672641754150391,0.00017610000008971838,1
greedy_approach,5,0,0.0,6.539999992583034e-05,1
divide_and_conquer,5,0,0.0,0.00017549999995480903,1
dinamic_programming,5,0,0.0,2.6400000024295878e-05,1
dinamic_programming_2,5,0,0.0,0.00014169999997193372,1
greedy_approach,5,0,0.0,8.170000000973232e-05,1
divide_and_conquer,5,0,0.0,0.00016169999992143858,1
dinamic_programming,5,0,0.0,2.5299999947492324e-05,1
dinamic_programming_2,5,0,0.0,0.00014290000001437875,1
greedy_approach,5,0,0.0,8.040000000164582e-05,1
divide_and_conquer,10,0,0.0010251998901367188,0.0005525000000261571,1
dinamic_programming,10,0,0.0,3.000000003794412e-05,1
dinamic_programming_2,10,0,0.0,0.00035970000010365766,1
greedy_approach,10,0,0.000997304916381836,0.00011319999998704589,1
divide_and_conquer,10,0,0.000997304916381836,0.0006994999999960783,1
dinamic_programming,10,0,0.0,3.1200000080389145e-05,1
dinamic_programming_2,10,0,0.0,0.0003889999999273641,1
greedy_approach,10,0,0.0,0.00010400000007848575,1
divide_and_conquer,10,0,0.0009965896606445312,0.00044900000000325235,1
dinamic_programming,10,0,0.0,2.9799999992974335e-05,1
dinamic_programming_2,10,0,0.0,0.0003623999999717853,1
greedy_approach,10,0,0.000985860824584961,0.00010570000006282498,1
divide_and_conquer,10,0,0.000997304916381836,0.0005501000000549539,1
dinamic_programming,10,0,0.0,3.049999997983832e-05,1
dinamic_programming_2,10,0,0.0,0.00038189999997939594,1
greedy_approach,10,0,0.0,0.00010179999992487865,1
divide_and_conquer,10,0,0.0009970664978027344,0.00045469999997749255,1
dinamic_programming,10,0,0.0,2.9000000040468876e-05,1
dinamic_programming_2,10,0,0.000997304916381836,0.00037620000000515574,1
greedy_approach,10,0,0.0,0.00010130000009667128,1
divide_and_conquer,10,0,0.0,0.0004453999999896041,1
dinamic_programming,10,0,0.0,3.049999997983832e-05,1
dinamic_programming_2,10,0,0.0010273456573486328,0.0003947999999809326,1
greedy_approach,10,0,0.0,0.00010090000000673172,1
divide_and_conquer,10,0,0.0,0.0004560999999512205,1
dinamic_programming,10,0,0.0,3.0100000003585592e-05,1
dinamic_programming_2,10,0,0.0,0.0003527999999732856,1
greedy_approach,10,0,0.0,0.0001447000000780463,1
divide_and_conquer,10,0,0.0,0.0004486000000269996,1
dinamic_programming,10,0,0.0,3.069999991112127e-05,1
dinamic_programming_2,10,0,0.0009975433349609375,0.0003609999999980573,1
greedy_approach,10,0,0.0,0.00011580000000321888,1
divide_and_conquer,10,0,0.0,0.00043989999994664686,1
dinamic_programming,10,0,0.0,2.949999998236308e-05,1
dinamic_programming_2,10,0,0.0009839534759521484,0.0004046999999900436,1
greedy_approach,10,0,0.0,0.00010120000001734297,1
divide_and_conquer,10,0,0.0,0.00044559999992088706,1
dinamic_programming,10,0,0.0,2.9299999937393295e-05,1
dinamic_programming_2,10,0,0.0009970664978027344,0.00037430000008953357,1
greedy_approach,10,0,0.0,0.00010059999999612046,1
divide_and_conquer,15,0,0.0009925365447998047,0.0009062000000312764,1
dinamic_programming,15,0,0.0,3.409999999348656e-05,1
dinamic_programming_2,15,0,0.0009975433349609375,0.0007125000000769433,1
greedy_approach,15,0,0.0,0.0001515000000154032,1
divide_and_conquer,15,0,0.0009965896606445312,0.0008526999999958207,1
dinamic_programming,15,0,0.0,3.689999994094251e-05,1
dinamic_programming_2,15,0,0.0010325908660888672,0.0008285000000114451,1
greedy_approach,15,0,0.0,0.00014360000000124273,1
divide_and_conquer,15,0,0.0010330677032470703,0.0008837999999968815,1
dinamic_programming,15,0,0.0,4.100000001017179e-05,1
dinamic_programming_2,15,0,0.0010371208190917969,0.00074399999994057,1
greedy_approach,15,0,0.0,0.00014170000008562056,1
divide_and_conquer,15,0,0.0010249614715576172,0.000941699999998491,1
dinamic_programming,15,0,0.0,5.079999993995443e-05,1
dinamic_programming_2,15,0,0.001027822494506836,0.0007365999999819905,1
greedy_approach,15,0,0.0,0.00014119999991635268,1
divide_and_conquer,15,0,0.0009968280792236328,0.0009045000000469372,1
dinamic_programming,15,0,0.0,3.6799999975301034e-05,1
dinamic_programming_2,15,0,0.0010335445404052734,0.000743299999953706,1
greedy_approach,15,0,0.0,0.00014180000005126203,1
divide_and_conquer,15,0,0.0009987354278564453,0.0009041999999226391,1
dinamic_programming,15,0,0.0,6.109999992531812e-05,1
dinamic_programming_2,15,0,0.0010218620300292969,0.0007609000000456945,1
greedy_approach,15,0,0.0,0.00014839999994364916,1
divide_and_conquer,15,0,0.0010440349578857422,0.0008870999999999185,1
dinamic_programming,15,0,0.0,3.7700000007134804e-05,1
dinamic_programming_2,15,0,0.0010328292846679688,0.0007568999999421067,1
greedy_approach,15,0,0.0009610652923583984,0.00016470000002755114,1
divide_and_conquer,15,0,0.000997304916381836,0.0008847000000287153,1
dinamic_programming,15,0,0.0,3.689999994094251e-05,1
dinamic_programming_2,15,0,0.0010352134704589844,0.0007645000000593427,1
greedy_approach,15,0,0.0,0.00014110000006439805,1
divide_and_conquer,15,0,0.0009975433349609375,0.0008795999999620108,1
dinamic_programming,15,0,0.0,3.6799999975301034e-05,1
dinamic_programming_2,15,0,0.0010328292846679688,0.0007630999999719279,1
greedy_approach,15,0,0.0,0.00017239999999674183,1
divide_and_conquer,15,0,0.001001596450805664,0.0008824000000231536,1
dinamic_programming,15,0,0.0,3.9600000036443816e-05,1
dinamic_programming_2,15,0,0.0,0.0007168000000774555,1
greedy_approach,15,0,0.0,0.0001573000000689717,1
divide_and_conquer,20,0,0.000997304916381836,0.0014019999999845822,1
dinamic_programming,20,0,0.0,4.269999999451102e-05,1
dinamic_programming_2,20,0,0.001994609832763672,0.0014354999999568463,1
greedy_approach,20,0,0.0,0.00017969999998967978,1
divide_and_conquer,20,0,0.0019888877868652344,0.0013876000000436761,1
dinamic_programming,20,0,0.0,4.2200000052616815e-05,1
dinamic_programming_2,20,0,0.0009970664978027344,0.0011412000000063927,1
greedy_approach,20,0,0.0,0.00017719999993914826,1
divide_and_conquer,20,0,0.0019948482513427734,0.0013826000000563,1
dinamic_programming,20,0,0.0,4.369999999198626e-05,1
dinamic_programming_2,20,0,0.0020334720611572266,0.0027057999999442472,1
greedy_approach,20,0,0.0,0.00019579999991492514,1
divide_and_conquer,20,0,0.0010347366333007812,0.0014433000000053653,1
dinamic_programming,20,0,0.0,4.229999990457145e-05,1
dinamic_programming_2,20,0,0.0010306835174560547,0.0012179999999943902,1
greedy_approach,20,0,0.0,0.00017719999993914826,1
divide_and_conquer,20,0,0.001032114028930664,0.0014153999999280131,1
dinamic_programming,20,0,0.0,4.2200000052616815e-05,1
dinamic_programming_2,20,0,0.0020291805267333984,0.0012506000000485074,1
greedy_approach,20,0,0.0,0.00017649999995228427,1
divide_and_conquer,20,0,0.0010254383087158203,0.0014171999999916807,1
dinamic_programming,20,0,0.0,4.630000000815926e-05,1
