algorithm,len,ed,time,clock_time,calls
divide_and_conquer,1,0,0.0,5.600000008598727e-06,1
dinamic_programming,1,0,0.0,3.779999997277628e-05,1
dinamic_programming_2,1,0,0.0,8.38000000271677e-05,1
greedy_approach,1,0,0.0,5.420000002231973e-05,1
branch_and_bound_len,1,0,0.0,9.500000032858225e-06,2
branch_and_bound_cnt,1,0,0.0,1.550000001770968e-05,2
pure_recursion,1,0,0.0,1.1700000015935075e-05,1
divide_and_conquer,1,0,0.0,4.699999976764957e-06,1
dinamic_programming,1,0,0.0,2.5800000003073364e-05,1
dinamic_programming_2,1,0,0.0,5.699999996977567e-05,1
greedy_approach,1,0,0.0,3.9499999957115506e-05,1
branch_and_bound_len,1,0,0.0,8.200000024771725e-06,2
branch_and_bound_cnt,1,0,0.0,1.2300000037157588e-05,2
pure_recursion,1,0,0.0,7.700000026034104e-06,1
divide_and_conquer,1,0,0.0,5.100000009861105e-06,1
dinamic_programming,1,0,0.0009980201721191406,3.5600000046542846e-05,1
dinamic_programming_2,1,0,0.0,9.959999999864522e-05,1
greedy_approach,1,0,0.0,5.260000000362197e-05,1
branch_and_bound_len,1,0,0.0,8.199999967928306e-06,2
branch_and_bound_cnt,1,0,0.0,1.3499999965915777e-05,2
pure_recursion,1,0,0.0,7.799999991675577e-06,1
divide_and_conquer,1,0,0.0,4.700000033608376e-06,1
dinamic_programming,1,0,0.0,3.340000000662258e-05,1
dinamic_programming_2,1,0,0.000997304916381836,8.270000000720756e-05,1
greedy_approach,1,0,0.0,5.3200000024844485e-05,1
branch_and_bound_len,1,0,0.0,1.0199999962878792e-05,2
branch_and_bound_cnt,1,0,0.0,1.6899999991437653e-05,2
pure_recursion,1,0,0.0,1.1000000029071089e-05,1
divide_and_conquer,1,0,0.0,4.600000011123484e-06,1
dinamic_programming,1,0,0.0,2.390000003060777e-05,1
dinamic_programming_2,1,0,0.0,5.4499999976087565e-05,1
greedy_approach,1,0,0.0,3.8599999982125155e-05,1
branch_and_bound_len,1,0,0.0,1.0499999973490048e-05,2
branch_and_bound_cnt,1,0,0.0,1.5600000040194573e-05,2
pure_recursion,1,0,0.0,9.099999999762076e-06,1
divide_and_conquer,1,0,0.0,4.699999976764957e-06,1
dinamic_programming,1,0,0.0,3.6899999997785926e-05,1
dinamic_programming_2,1,0,0.0,7.809999999608408e-05,1
greedy_approach,1,0,0.0,5.330000004732938e-05,1
branch_and_bound_len,1,0,0.0,1.0499999973490048e-05,2
branch_and_bound_cnt,1,0,0.0,1.589999999396241e-05,2
pure_recursion,1,0,0.0,9.200000022246968e-06,1
divide_and_conquer,1,0,0.0,5.100000009861105e-06,1
dinamic_programming,1,0,0.0,3.190000001040971e-05,1
dinamic_programming_2,1,0,0.0,7.829999998421044e-05,1
greedy_approach,1,0,0.0,5.550000003040623e-05,1
branch_and_bound_len,1,0,0.0,1.0199999962878792e-05,2
branch_and_bound_cnt,1,0,0.0,1.5700000005836046e-05,2
pure_recursion,1,0,0.0,9.400000010373333e-06,1
